"t / s","CH1 / V"
2.15417e-05,3.51515
2.15833e-05,3.47475
2.1625e-05,3.47475
2.16667e-05,3.51515
2.17083e-05,3.51515
2.175e-05,3.47475
2.17917e-05,3.47475
2.18333e-05,3.51515
2.1875e-05,3.47475
2.19167e-05,3.47475
2.19583e-05,3.47475
2.2e-05,3.47475
2.20417e-05,3.47475
2.20833e-05,3.47475
2.2125e-05,3.47475
2.21667e-05,3.47475
2.22083e-05,3.43434
2.225e-05,3.47475
2.22917e-05,3.47475
2.23333e-05,3.47475
2.2375e-05,3.47475
2.24167e-05,3.47475
2.24583e-05,3.47475
2.25e-05,3.47475
2.25417e-05,3.47475
2.25833e-05,3.51515
2.2625e-05,3.47475
2.26667e-05,3.47475
2.27083e-05,3.51515
2.275e-05,3.47475
2.27917e-05,3.51515
2.28333e-05,3.47475
2.2875e-05,3.51515
2.29167e-05,3.47475
2.29583e-05,3.47475
2.3e-05,3.47475
2.30417e-05,3.47475
2.30833e-05,3.47475
2.3125e-05,3.47475
2.31667e-05,3.47475
2.32083e-05,3.51515
2.325e-05,3.47475
2.32917e-05,3.51515
2.33333e-05,3.47475
2.3375e-05,3.47475
2.34167e-05,3.47475
2.34583e-05,3.47475
2.35e-05,3.47475
2.35417e-05,3.47475
2.35833e-05,3.51515
2.3625e-05,3.47475
2.36667e-05,3.47475
2.37083e-05,3.51515
2.375e-05,3.47475
2.37917e-05,3.47475
2.38333e-05,3.51515
2.3875e-05,3.47475
2.39167e-05,3.47475
2.39583e-05,3.51515
2.4e-05,3.51515
2.40417e-05,3.47475
2.40833e-05,3.51515
2.4125e-05,3.51515
2.41667e-05,3.51515
2.42083e-05,3.47475
2.425e-05,3.47475
2.42917e-05,3.51515
2.43333e-05,3.47475
2.4375e-05,3.47475
2.44167e-05,3.51515
2.44583e-05,3.47475
2.45e-05,3.47475
2.45417e-05,3.47475
2.45833e-05,3.51515
2.4625e-05,3.51515
2.46667e-05,3.47475
2.47083e-05,3.51515
2.475e-05,3.51515
2.47917e-05,3.47475
2.48333e-05,3.47475
2.4875e-05,3.47475
2.49167e-05,3.51515
2.49583e-05,3.51515
2.5e-05,3.47475
2.50417e-05,3.47475
2.50833e-05,3.47475
2.5125e-05,3.47475
2.51667e-05,3.47475
2.52083e-05,3.47475
2.525e-05,3.47475
2.52917e-05,3.47475
2.53333e-05,3.47475
2.5375e-05,3.47475
2.54167e-05,3.47475
2.54583e-05,3.47475
2.55e-05,3.43434
2.55417e-05,3.47475
2.55833e-05,3.47475
2.5625e-05,3.47475
2.56667e-05,3.43434
2.57083e-05,3.47475
2.575e-05,3.47475
2.57917e-05,3.47475
2.58333e-05,3.47475
2.5875e-05,3.47475
2.59167e-05,3.51515
2.59583e-05,3.51515
2.6e-05,3.51515
2.60417e-05,3.51515
2.60833e-05,3.51515
2.6125e-05,3.51515
2.61667e-05,3.51515
2.62083e-05,3.51515
2.625e-05,3.51515
2.62917e-05,3.51515
2.63333e-05,3.47475
2.6375e-05,3.51515
2.64167e-05,3.51515
2.64583e-05,3.47475
2.65e-05,3.51515
2.65417e-05,3.47475
2.65833e-05,3.51515
2.6625e-05,3.47475
2.66667e-05,3.47475
2.67083e-05,3.47475
2.675e-05,3.51515
2.67917e-05,3.47475
2.68333e-05,3.47475
2.6875e-05,3.47475
2.69167e-05,3.47475
2.69583e-05,3.47475
2.7e-05,3.47475
2.70417e-05,3.47475
2.70833e-05,3.47475
2.7125e-05,3.43434
2.71667e-05,3.47475
2.72083e-05,3.43434
2.725e-05,3.47475
2.72917e-05,3.47475
2.73333e-05,3.47475
2.7375e-05,3.47475
2.74167e-05,3.47475
2.74583e-05,3.51515
2.75e-05,3.47475
2.75417e-05,3.47475
2.75833e-05,3.47475
2.7625e-05,3.51515
2.76667e-05,3.47475
2.77083e-05,3.51515
2.775e-05,3.47475
2.77917e-05,3.51515
2.78333e-05,3.51515
2.7875e-05,3.43434
2.79167e-05,3.47475
2.79583e-05,3.47475
2.8e-05,3.51515
2.80417e-05,3.47475
2.80833e-05,3.47475
2.8125e-05,3.47475
2.81667e-05,3.47475
2.82083e-05,3.47475
2.825e-05,3.47475
2.82917e-05,3.47475
2.83333e-05,3.51515
2.8375e-05,3.47475
2.84167e-05,3.51515
2.84583e-05,3.47475
2.85e-05,3.47475
2.85417e-05,3.51515
2.85833e-05,3.51515
2.8625e-05,3.51515
2.86667e-05,3.51515
2.87083e-05,3.47475
2.875e-05,3.47475
2.87917e-05,3.51515
2.88333e-05,3.47475
2.8875e-05,3.47475
2.89167e-05,3.47475
2.89583e-05,3.51515
2.9e-05,3.47475
2.90417e-05,3.47475
2.90833e-05,3.47475
2.9125e-05,3.51515
2.91667e-05,3.47475
2.92083e-05,3.47475
2.925e-05,3.47475
2.92917e-05,3.51515
2.93333e-05,3.47475
2.9375e-05,3.47475
2.94167e-05,3.47475
2.94583e-05,3.47475
2.95e-05,3.47475
2.95417e-05,3.47475
2.95833e-05,3.47475
2.9625e-05,3.47475
2.96667e-05,3.47475
2.97083e-05,3.47475
2.975e-05,3.51515
2.97917e-05,3.47475
2.98333e-05,3.47475
2.9875e-05,3.47475
2.99167e-05,3.47475
2.99583e-05,3.47475
3e-05,3.47475
3.00417e-05,3.51515
3.00833e-05,3.47475
3.0125e-05,3.47475
3.01667e-05,3.51515
3.02083e-05,3.51515
3.025e-05,3.47475
3.02917e-05,3.47475
3.03333e-05,3.51515
3.0375e-05,3.51515
3.04167e-05,3.47475
3.04583e-05,3.51515
3.05e-05,3.51515
3.05417e-05,3.51515
3.05833e-05,3.47475
3.0625e-05,3.51515
3.06667e-05,3.51515
3.07083e-05,3.47475
3.075e-05,3.47475
3.07917e-05,3.51515
3.08333e-05,3.51515
3.0875e-05,3.47475
3.09167e-05,3.47475
3.09583e-05,3.47475
3.1e-05,3.47475
3.10417e-05,3.47475
3.10833e-05,3.47475
3.1125e-05,3.47475
3.11667e-05,3.47475
3.12083e-05,3.47475
3.125e-05,3.47475
3.12917e-05,3.47475
3.13333e-05,3.47475
3.1375e-05,3.47475
3.14167e-05,3.51515
3.14583e-05,3.47475
3.15e-05,3.47475
3.15417e-05,3.47475
3.15833e-05,3.47475
3.1625e-05,3.47475
3.16667e-05,3.47475
3.17083e-05,3.47475
3.175e-05,3.47475
3.17917e-05,3.47475
3.18333e-05,3.47475
3.1875e-05,3.47475
3.19167e-05,3.47475
3.19583e-05,3.51515
3.2e-05,3.51515
3.20417e-05,3.51515
3.20833e-05,3.47475
3.2125e-05,3.51515
3.21667e-05,3.47475
3.22083e-05,3.47475
3.225e-05,3.47475
3.22917e-05,3.47475
3.23333e-05,3.47475
3.2375e-05,3.51515
3.24167e-05,3.47475
3.24583e-05,3.47475
3.25e-05,3.51515
3.25417e-05,3.47475
3.25833e-05,3.47475
3.2625e-05,3.51515
3.26667e-05,3.51515
3.27083e-05,3.43434
3.275e-05,3.51515
3.27917e-05,3.51515
3.28333e-05,3.47475
3.2875e-05,3.47475
3.29167e-05,3.47475
3.29583e-05,3.47475
3.3e-05,3.47475
3.30417e-05,3.47475
3.30833e-05,3.47475
3.3125e-05,3.43434
3.31667e-05,3.47475
3.32083e-05,3.47475
3.325e-05,3.47475
3.32917e-05,3.43434
3.33333e-05,3.47475
3.3375e-05,3.47475
3.34167e-05,3.47475
3.34583e-05,3.47475
3.35e-05,3.47475
3.35417e-05,3.47475
3.35833e-05,3.47475
3.3625e-05,3.51515
3.36667e-05,3.47475
3.37083e-05,3.47475
3.375e-05,3.47475
3.37917e-05,3.51515
3.38333e-05,3.47475
3.3875e-05,3.51515
3.39167e-05,3.47475
3.39583e-05,3.51515
3.4e-05,3.43434
3.40417e-05,3.51515
3.40833e-05,3.47475
3.4125e-05,3.51515
3.41667e-05,3.47475
3.42083e-05,3.47475
3.425e-05,3.47475
3.42917e-05,3.51515
3.43333e-05,3.47475
3.4375e-05,3.47475
3.44167e-05,3.51515
3.44583e-05,3.51515
3.45e-05,3.51515
3.45417e-05,3.51515
3.45833e-05,3.51515
3.4625e-05,3.47475
3.46667e-05,3.47475
3.47083e-05,3.47475
3.475e-05,3.47475
3.47917e-05,3.47475
3.48333e-05,3.47475
3.4875e-05,3.47475
3.49167e-05,3.47475
3.49583e-05,3.47475
3.5e-05,3.47475
3.50417e-05,3.47475
3.50833e-05,3.47475
3.5125e-05,3.47475
3.51667e-05,3.47475
3.52083e-05,3.47475
3.525e-05,3.51515
3.52917e-05,3.47475
3.53333e-05,3.51515
3.5375e-05,3.47475
3.54167e-05,3.47475
3.54583e-05,3.47475
3.55e-05,3.51515
3.55417e-05,3.51515
3.55833e-05,3.51515
3.5625e-05,3.47475
3.56667e-05,3.51515
3.57083e-05,3.47475
3.575e-05,3.47475
3.57917e-05,3.51515
3.58333e-05,3.47475
3.5875e-05,3.47475
3.59167e-05,3.47475
3.59583e-05,3.47475
3.6e-05,3.47475
3.60417e-05,3.47475
3.60833e-05,3.47475
3.6125e-05,3.47475
3.61667e-05,3.47475
3.62083e-05,3.51515
3.625e-05,3.43434
3.62917e-05,3.47475
3.63333e-05,3.51515
3.6375e-05,3.47475
3.64167e-05,3.43434
3.64583e-05,3.51515
3.65e-05,3.47475
3.65417e-05,3.47475
3.65833e-05,3.47475
3.6625e-05,3.47475
3.66667e-05,3.51515
3.67083e-05,3.47475
3.675e-05,3.47475
3.67917e-05,3.51515
3.68333e-05,3.47475
3.6875e-05,3.47475
3.69167e-05,3.51515
3.69583e-05,3.51515
3.7e-05,3.51515
3.70417e-05,3.51515
3.70833e-05,3.47475
3.7125e-05,3.51515
3.71667e-05,3.51515
3.72083e-05,3.51515
3.725e-05,3.51515
3.72917e-05,3.51515
3.73333e-05,3.51515
3.7375e-05,3.47475
3.74167e-05,3.55556
3.74583e-05,3.47475
3.75e-05,3.51515
3.75417e-05,3.51515
3.75833e-05,3.47475
3.7625e-05,3.47475
3.76667e-05,3.43434
3.77083e-05,3.47475
3.775e-05,3.43434
3.77917e-05,3.43434
3.78333e-05,3.47475
3.7875e-05,3.47475
3.79167e-05,3.43434
3.79583e-05,3.43434
3.8e-05,3.47475
3.80417e-05,3.47475
3.80833e-05,3.47475
3.8125e-05,3.47475
3.81667e-05,3.47475
3.82083e-05,3.47475
3.825e-05,3.47475
3.82917e-05,3.47475
3.83333e-05,3.47475
3.8375e-05,3.47475
3.84167e-05,3.47475
3.84583e-05,3.51515
3.85e-05,3.51515
3.85417e-05,3.47475
3.85833e-05,3.51515
3.8625e-05,3.51515
3.86667e-05,3.51515
3.87083e-05,3.51515
3.875e-05,3.47475
3.87917e-05,3.51515
3.88333e-05,3.51515
3.8875e-05,3.51515
3.89167e-05,3.51515
3.89583e-05,3.47475
3.9e-05,3.47475
3.90417e-05,3.51515
3.90833e-05,3.51515
3.9125e-05,3.47475
3.91667e-05,3.51515
3.92083e-05,3.47475
3.925e-05,3.47475
3.92917e-05,3.47475
3.93333e-05,3.47475
3.9375e-05,3.47475
3.94167e-05,3.47475
3.94583e-05,3.47475
3.95e-05,3.47475
3.95417e-05,3.47475
3.95833e-05,3.47475
3.9625e-05,3.47475
