"t / s","CH1 / V"
0.001584,3.47475
0.001586,3.46667
0.001588,3.47475
0.00159,3.47677
0.001592,3.47475
0.001594,3.47677
0.001596,3.47475
0.001598,3.47475
0.0016,3.47475
0.001602,3.47475
0.001604,3.47475
0.001606,3.47475
0.001608,3.47879
0.00161,3.47677
0.001612,3.47071
0.001614,3.47071
0.001616,3.47475
0.001618,3.47475
0.00162,3.47273
0.001622,3.47879
0.001624,3.47475
0.001626,3.47071
0.001628,3.47475
0.00163,3.47071
0.001632,3.47273
0.001634,3.47879
0.001636,3.48889
0.001638,3.47475
0.00164,3.47475
0.001642,3.47677
0.001644,3.47475
0.001646,3.47475
0.001648,3.47475
0.00165,3.47273
0.001652,3.47475
0.001654,3.46869
0.001656,3.47273
0.001658,3.47475
0.00166,3.47273
0.001662,3.46869
0.001664,3.47475
0.001666,3.47475
0.001668,3.47677
0.00167,3.47475
0.001672,3.46869
0.001674,3.47273
0.001676,3.47475
0.001678,3.47475
0.00168,3.47475
0.001682,3.47273
0.001684,3.47273
0.001686,3.45657
0.001688,3.47677
0.00169,3.47273
0.001692,3.47273
0.001694,3.47273
0.001696,3.47677
0.001698,3.47475
0.0017,3.47273
0.001702,3.47475
0.001704,3.47475
0.001706,3.47677
0.001708,3.47879
0.00171,3.47071
0.001712,3.47071
0.001714,3.47677
0.001716,3.47475
0.001718,3.47475
0.00172,3.47475
0.001722,3.47475
0.001724,3.47475
0.001726,3.48485
0.001728,3.47677
0.00173,3.47071
0.001732,3.47273
0.001734,3.47273
0.001736,3.48081
0.001738,3.47273
0.00174,3.47475
0.001742,3.47879
0.001744,3.47475
0.001746,3.47475
0.001748,3.47273
0.00175,3.47475
0.001752,3.47273
0.001754,3.47677
0.001756,3.46869
0.001758,3.47475
0.00176,3.46667
0.001762,3.47475
0.001764,3.47475
0.001766,3.47071
0.001768,3.47879
0.00177,3.47879
0.001772,3.47273
0.001774,3.47475
0.001776,3.47273
0.001778,3.47677
0.00178,3.47071
0.001782,3.47677
0.001784,3.47677
0.001786,3.48283
0.001788,3.47475
0.00179,3.47475
0.001792,3.47273
0.001794,3.47475
0.001796,3.47273
0.001798,3.47273
0.0018,3.47475
0.001802,3.47273
0.001804,3.47273
0.001806,3.47273
0.001808,3.47677
0.00181,3.47071
0.001812,3.47475
0.001814,3.47273
0.001816,3.47475
0.001818,3.47677
0.00182,3.47879
0.001822,3.47273
0.001824,3.48081
0.001826,3.47475
0.001828,3.47677
0.00183,3.47677
0.001832,3.48485
0.001834,3.46667
0.001836,3.48081
0.001838,3.47677
0.00184,3.47475
0.001842,3.47475
0.001844,3.47071
0.001846,3.47475
0.001848,3.47879
0.00185,3.47677
0.001852,3.47475
0.001854,3.46869
0.001856,3.47475
0.001858,3.47475
0.00186,3.47475
0.001862,3.47677
0.001864,3.47273
0.001866,3.47677
0.001868,3.47475
0.00187,3.47475
0.001872,3.47071
0.001874,3.47879
0.001876,3.47475
0.001878,3.47475
0.00188,3.47677
0.001882,3.47677
0.001884,3.47475
0.001886,3.47677
0.001888,3.47677
0.00189,3.47475
0.001892,3.47879
0.001894,3.47475
0.001896,3.47475
0.001898,3.47475
0.0019,3.47879
0.001902,3.47273
0.001904,3.47273
0.001906,3.47475
0.001908,3.47677
0.00191,3.47071
0.001912,3.47475
0.001914,3.47475
0.001916,3.47677
0.001918,3.47475
0.00192,3.47475
0.001922,3.47475
0.001924,3.47677
0.001926,3.47273
0.001928,3.47273
0.00193,3.47475
0.001932,3.47677
0.001934,3.47273
0.001936,3.47475
0.001938,3.48889
0.00194,3.47475
0.001942,3.47677
0.001944,3.47475
0.001946,3.47273
0.001948,3.47071
0.00195,3.48081
0.001952,3.47677
0.001954,3.47273
0.001956,3.46869
0.001958,3.47475
0.00196,3.47475
0.001962,3.47677
0.001964,3.46869
0.001966,3.47475
0.001968,3.47475
0.00197,3.47273
0.001972,3.47677
0.001974,3.47677
0.001976,3.47677
0.001978,3.47475
0.00198,3.47475
0.001982,3.47677
0.001984,3.47677
0.001986,3.47677
0.001988,3.47677
0.00199,3.47879
0.001992,3.48081
0.001994,3.47475
0.001996,3.47273
0.001998,3.47475
0.002,3.47475
0.002002,3.47677
0.002004,3.47677
0.002006,3.47475
0.002008,3.48081
0.00201,3.47879
0.002012,3.47475
0.002014,3.47273
0.002016,3.47273
0.002018,3.47475
0.00202,3.47475
0.002022,3.47071
0.002024,3.47273
0.002026,3.47273
0.002028,3.47273
0.00203,3.47475
0.002032,3.47475
0.002034,3.47475
0.002036,3.47677
0.002038,3.47475
0.00204,3.48283
0.002042,3.47273
0.002044,3.47677
0.002046,3.47273
0.002048,3.47475
0.00205,3.47475
0.002052,3.47879
0.002054,3.47475
0.002056,3.47475
0.002058,3.47677
0.00206,3.47475
0.002062,3.47475
0.002064,3.47273
0.002066,3.47475
0.002068,3.48081
0.00207,3.47475
0.002072,3.46869
0.002074,3.47475
0.002076,3.47677
0.002078,3.47879
0.00208,3.47475
0.002082,3.47475
0.002084,3.47677
0.002086,3.47071
0.002088,3.47475
0.00209,3.46465
0.002092,3.47475
0.002094,3.47273
0.002096,3.47677
0.002098,3.47879
0.0021,3.47475
0.002102,3.47879
0.002104,3.47677
0.002106,3.47879
0.002108,3.47475
0.00211,3.47071
0.002112,3.47475
0.002114,3.48081
0.002116,3.47879
0.002118,3.47071
0.00212,3.47475
0.002122,3.47475
0.002124,3.47273
0.002126,3.47677
0.002128,3.47475
0.00213,3.47475
0.002132,3.48081
0.002134,3.47475
0.002136,3.47071
0.002138,3.46869
0.00214,3.47475
