"t / s","CH1 / V"
0.00261,2.88081
0.002612,2.88485
0.002614,2.89091
0.002616,2.88485
0.002618,2.89697
0.00262,2.88485
0.002622,2.90505
0.002624,2.88687
0.002626,2.89091
0.002628,2.88283
0.00263,2.89495
0.002632,2.88485
0.002634,2.89697
0.002636,2.87071
0.002638,2.90101
0.00264,2.87273
0.002642,2.91313
0.002644,2.86869
0.002646,2.88485
0.002648,2.89697
0.00265,2.88687
0.002652,2.89091
0.002654,2.89293
0.002656,2.88485
0.002658,2.88283
0.00266,2.86465
0.002662,2.88687
0.002664,2.88889
0.002666,2.89293
0.002668,2.89697
0.00267,2.88687
0.002672,2.90101
0.002674,2.89091
0.002676,2.90909
0.002678,2.87879
0.00268,2.89293
0.002682,2.89293
0.002684,2.88889
0.002686,2.89091
0.002688,2.88485
0.00269,2.88485
0.002692,2.88687
0.002694,2.89495
0.002696,2.87677
0.002698,2.91111
0.0027,2.87475
0.002702,2.88687
0.002704,2.88889
0.002706,2.88687
0.002708,2.90101
0.00271,2.87071
0.002712,2.88687
0.002714,2.89293
0.002716,2.89091
0.002718,2.89091
0.00272,2.89697
0.002722,2.88283
0.002724,2.90303
0.002726,2.89293
0.002728,2.88687
0.00273,2.89495
0.002732,2.87879
0.002734,2.89899
0.002736,2.87677
0.002738,2.89697
0.00274,2.88485
0.002742,2.90101
0.002744,2.88485
0.002746,2.87273
0.002748,2.89697
0.00275,2.87273
0.002752,2.89293
0.002754,2.88283
0.002756,2.88485
0.002758,2.89091
0.00276,2.88485
0.002762,2.87879
0.002764,2.89697
0.002766,2.88889
0.002768,2.89899
0.00277,2.89293
